序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
857,蔡其昌,109年立法委員選舉,第一次賸餘,1090616,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,60.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
858,蔡其昌,109年立法委員選舉,第一次賸餘,1090616,當選後與其公務有關之費用支出,微風台北車站,28441577,0.00,1639.00,,,,餐飲支出,金錢,,,,,,,,,
859,蔡其昌,109年立法委員選舉,第一次賸餘,1090616,當選後與其公務有關之費用支出,喜美超市,38957860,0.00,169.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
860,蔡其昌,109年立法委員選舉,第一次賸餘,1090616,當選後與其公務有關之費用支出,返古新思事業有限公司,42702209,0.00,760.00,,,,餐飲支出,金錢,,,,,,,,,
861,蔡其昌,109年立法委員選舉,第一次賸餘,1090616,當選後與其公務有關之費用支出,清心福全,47454066,0.00,50.00,,,,餐飲支出,金錢,,,,,,,,,
862,蔡其昌,109年立法委員選舉,第一次賸餘,1090616,當選後與其公務有關之費用支出,永春鴨董店,82459285,0.00,320.00,,,,餐飲支出,金錢,,,,,,,,,
863,蔡其昌,109年立法委員選舉,第一次賸餘,1090616,當選後與其公務有關之費用支出,池上便當,93917007,0.00,360.00,,,,餐飲支出,金錢,,,,,,,,,
864,蔡其昌,109年立法委員選舉,第一次賸餘,1090617,當選後與其公務有關之費用支出,計程車,,0.00,235.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
865,蔡其昌,109年立法委員選舉,第一次賸餘,1090617,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,135.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
866,蔡其昌,109年立法委員選舉,第一次賸餘,1090617,當選後與其公務有關之費用支出,青島排骨小吃店,18104528,0.00,725.00,,,,餐飲支出,金錢,,,,,,,,,
867,蔡其昌,109年立法委員選舉,第一次賸餘,1090617,當選後與其公務有關之費用支出,嘟嘟房,38773407,0.00,240.00,,,,停車費,金錢,,,,,,,,,
868,蔡其昌,109年立法委員選舉,第一次賸餘,1090617,當選後與其公務有關之費用支出,台灣高鐵,45326018,0.00,300.00,,,,餐飲支出,金錢,,,,,,,,,
869,蔡其昌,109年立法委員選舉,第一次賸餘,1090617,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,750.00,,,,餐飲支出,金錢,,,,,,,,,
870,蔡其昌,109年立法委員選舉,第一次賸餘,1090617,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,700.00,,,,餐飲支出,金錢,,,,,,,,,
871,蔡其昌,109年立法委員選舉,第一次賸餘,1090617,當選後與其公務有關之費用支出,弘昌企業有限公司,97127222,0.00,80.00,,,,餐飲支出,金錢,,,,,,,,,
872,蔡其昌,109年立法委員選舉,第一次賸餘,1090618,當選後與其公務有關之費用支出,建發加油站,28334289,0.00,1039.00,,,,油資,金錢,,,,,,,,,
873,蔡其昌,109年立法委員選舉,第一次賸餘,1090618,當選後與其公務有關之費用支出,清心福全,47454066,0.00,50.00,,,,餐飲費用,金錢,,,,,,,,,
874,蔡其昌,109年立法委員選舉,第一次賸餘,1090618,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,650.00,,,,餐飲支出,金錢,,,,,,,,,
875,蔡其昌,109年立法委員選舉,第一次賸餘,1090618,當選後與其公務有關之費用支出,台灣善商股份有限公司,78746547,0.00,596.00,,,,餐飲支出,金錢,,,,,,,,,
876,蔡其昌,109年立法委員選舉,第一次賸餘,1090618,當選後與其公務有關之費用支出,池上便當,93917007,0.00,370.00,,,,餐飲支出,金錢,,,,,,,,,
877,蔡其昌,109年立法委員選舉,第一次賸餘,1090619,當選後與其公務有關之費用支出,芫崧食品有限公司,28757744,0.00,1134.00,,,,餐飲支出,金錢,,,,,,,,,
878,蔡其昌,109年立法委員選舉,第一次賸餘,1090619,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,585.00,,,,餐飲支出,金錢,,,,,,,,,
879,蔡其昌,109年立法委員選舉,第一次賸餘,1090619,當選後與其公務有關之費用支出,順口麵食館,78375340,0.00,447.00,,,,餐飲支出,金錢,,,,,,,,,
880,蔡其昌,109年立法委員選舉,第一次賸餘,1090619,當選後與其公務有關之費用支出,池上便當,93917007,0.00,525.00,,,,餐飲支出,金錢,,,,,,,,,
881,蔡其昌,109年立法委員選舉,第一次賸餘,1090619,當選後與其公務有關之費用支出,八方雲集,94931908,0.00,27.00,,,,餐飲支出,金錢,,,,,,,,,
882,蔡其昌,109年立法委員選舉,第一次賸餘,1090620,當選後與其公務有關之費用支出,冠軍牛肉大王,05825235,0.00,430.00,,,,餐飲支出,金錢,,,,,,,,,
883,蔡其昌,109年立法委員選舉,第一次賸餘,1090620,當選後與其公務有關之費用支出,麥當勞,16448890,0.00,481.00,,,,餐飲支出,金錢,,,,,,,,,
884,蔡其昌,109年立法委員選舉,第一次賸餘,1090620,當選後與其公務有關之費用支出,飲軒茶行,39686599,0.00,95.00,,,,餐飲支出,金錢,,,,,,,,,
885,蔡其昌,109年立法委員選舉,第一次賸餘,1090620,當選後與其公務有關之費用支出,良實餐飲有限公司,54121570,0.00,1683.00,,,,餐飲支出,金錢,,,,,,,,,
886,蔡其昌,109年立法委員選舉,第一次賸餘,1090620,當選後與其公務有關之費用支出,大昌輪胎行,55692180,0.00,16000.00,,,,維修宣傳車輛支出,金錢,臺中市梧棲區****,,,,,,,,
887,蔡其昌,109年立法委員選舉,第一次賸餘,1090620,當選後與其公務有關之費用支出,力道木匾彫刻,67963308,0.00,11000.00,,,,文具用品費用,金錢,臺中市梧棲區****,,,,,,,,
888,蔡其昌,109年立法委員選舉,第一次賸餘,1090620,當選後與其公務有關之費用支出,城市車旅,72451778,0.00,120.00,,,,停車費,金錢,,,,,,,,,
889,蔡其昌,109年立法委員選舉,第一次賸餘,1090620,當選後與其公務有關之費用支出,大澤企業社,82624969,0.00,5600.00,,,,租用設備支出,金錢,,,,,,,,,
890,蔡其昌,109年立法委員選舉,第一次賸餘,1090621,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,1035.00,,,,油資,金錢,,,,,,,,,
891,蔡其昌,109年立法委員選舉,第一次賸餘,1090621,當選後與其公務有關之費用支出,永聖礦物活化水商行,13426970,0.00,1650.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
892,蔡其昌,109年立法委員選舉,第一次賸餘,1090621,當選後與其公務有關之費用支出,鬍鬚張,50752096,0.00,491.00,,,,餐飲支出,金錢,,,,,,,,,
893,蔡其昌,109年立法委員選舉,第一次賸餘,1090621,當選後與其公務有關之費用支出,惠心停車場,53021927,0.00,60.00,,,,停車費,金錢,,,,,,,,,
894,蔡其昌,109年立法委員選舉,第一次賸餘,1090621,當選後與其公務有關之費用支出,清心福全,82634869,0.00,76.00,,,,餐飲支出,金錢,,,,,,,,,
895,蔡其昌,109年立法委員選舉,第一次賸餘,1090622,當選後與其公務有關之費用支出,港區鮮花部,17780114,0.00,20100.00,,,,為民服務費用,金錢,臺中市清水區****,,,,,,,,
896,蔡其昌,109年立法委員選舉,第一次賸餘,1090622,當選後與其公務有關之費用支出,西海岸現撈海鮮店,40655546,0.00,21000.00,,,,餐飲支出,金錢,臺中市大安區****,,,,,,,,
897,蔡其昌,109年立法委員選舉,第一次賸餘,1090622,當選後與其公務有關之費用支出,惠心停車場,53021927,0.00,120.00,,,,停車費,金錢,,,,,,,,,
898,蔡其昌,109年立法委員選舉,第一次賸餘,1090622,當選後與其公務有關之費用支出,春梅家麵食館,72351530,0.00,290.00,,,,餐飲支出,金錢,,,,,,,,,
899,蔡其昌,109年立法委員選舉,第一次賸餘,1090622,當選後與其公務有關之費用支出,興旺文具行,82538628,0.00,944.00,,,,文具用品費用,金錢,,,,,,,,,
900,蔡其昌,109年立法委員選舉,第一次賸餘,1090622,當選後與其公務有關之費用支出,品粵燒臘快餐店,82619348,0.00,305.00,,,,餐飲支出,金錢,,,,,,,,,
901,蔡其昌,109年立法委員選舉,第一次賸餘,1090623,當選後與其公務有關之費用支出,計程車,,0.00,350.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
902,蔡其昌,109年立法委員選舉,第一次賸餘,1090623,當選後與其公務有關之費用支出,振隆水果行,01446022,0.00,3105.00,,,,餐飲支出,金錢,,,,,,,,,
903,蔡其昌,109年立法委員選舉,第一次賸餘,1090623,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,64.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
904,蔡其昌,109年立法委員選舉,第一次賸餘,1090623,當選後與其公務有關之費用支出,全利興活蝦行,21417094,0.00,6800.00,,,,餐飲支出,金錢,,,,,,,,,
905,蔡其昌,109年立法委員選舉,第一次賸餘,1090623,當選後與其公務有關之費用支出,正牌米糕莊,21484023,0.00,1085.00,,,,餐飲支出,金錢,,,,,,,,,
906,蔡其昌,109年立法委員選舉,第一次賸餘,1090623,當選後與其公務有關之費用支出,清心福全,45201869,0.00,60.00,,,,餐飲支出,金錢,,,,,,,,,
907,蔡其昌,109年立法委員選舉,第一次賸餘,1090623,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,2562.00,,,,電信費用,金錢,,,,,,,,,
908,蔡其昌,109年立法委員選舉,第一次賸餘,1090623,當選後與其公務有關之費用支出,惠心停車場,53021927,0.00,90.00,,,,停車費,金錢,,,,,,,,,
909,蔡其昌,109年立法委員選舉,第一次賸餘,1090623,當選後與其公務有關之費用支出,台灣中油,55677842,0.00,947.00,,,,油資,金錢,,,,,,,,,
910,蔡其昌,109年立法委員選舉,第一次賸餘,1090623,當選後與其公務有關之費用支出,台灣自來水股份有限公司,56703381,0.00,1225.00,,,,水電瓦斯費用,金錢,,,,,,,,,
911,蔡其昌,109年立法委員選舉,第一次賸餘,1090623,當選後與其公務有關之費用支出,台灣大哥大,97176270,0.00,3560.00,,,,電信費用,金錢,,,,,,,,,
912,蔡其昌,109年立法委員選舉,第一次賸餘,1090623,當選後與其公務有關之費用支出,蔡克斯,P12*******,0.00,25000.00,,,,播送、傳送或刊登宣傳廣告支出,金錢,臺中市西屯區****,,,,,,,,
913,蔡其昌,109年立法委員選舉,第一次賸餘,1090624,當選後與其公務有關之費用支出,計程車,,0.00,180.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
914,蔡其昌,109年立法委員選舉,第一次賸餘,1090624,當選後與其公務有關之費用支出,台中區監理所,,0.00,8334.00,,,,雜項購置或修繕費用,金錢,,04-2*****,,,,,,,
915,蔡其昌,109年立法委員選舉,第一次賸餘,1090624,當選後與其公務有關之費用支出,錢來快餐店,09309155,0.00,85.00,,,,餐飲支出,金錢,,,,,,,,,
916,蔡其昌,109年立法委員選舉,第一次賸餘,1090624,當選後與其公務有關之費用支出,國雅國際有限公司,16751581,0.00,400.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
917,蔡其昌,109年立法委員選舉,第一次賸餘,1090624,當選後與其公務有關之費用支出,鎮江意麵,26275670,0.00,350.00,,,,餐飲支出,金錢,,,,,,,,,
918,蔡其昌,109年立法委員選舉,第一次賸餘,1090624,當選後與其公務有關之費用支出,亞杜廚房簡餐店,48879506,0.00,1620.00,,,,餐飲支出,金錢,,,,,,,,,
919,蔡其昌,109年立法委員選舉,第一次賸餘,1090624,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,218.00,,,,電信費用,金錢,,,,,,,,,
920,蔡其昌,109年立法委員選舉,第一次賸餘,1090624,當選後與其公務有關之費用支出,鈜景食品企業股份有限公司,54319587,0.00,170.00,,,,餐飲支出,金錢,,,,,,,,,
921,蔡其昌,109年立法委員選舉,第一次賸餘,1090624,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,210.00,,,,餐飲支出,金錢,,,,,,,,,
922,蔡其昌,109年立法委員選舉,第一次賸餘,1090624,當選後與其公務有關之費用支出,孟春鮮花禮儀社,98704572,0.00,11700.00,,,,為民服務費用,金錢,臺中市大甲區****,,,,,,,,
923,蔡其昌,109年立法委員選舉,第一次賸餘,1090624,當選後與其公務有關之費用支出,特食豐原排骨麵,99114552,0.00,75.00,,,,餐飲支出,金錢,,,,,,,,,
924,蔡其昌,109年立法委員選舉,第一次賸餘,1090625,當選後與其公務有關之費用支出,計程車,,0.00,170.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
925,蔡其昌,109年立法委員選舉,第一次賸餘,1090625,當選後與其公務有關之費用支出,統一超商,22555952,0.00,132.00,,,,餐飲支出,金錢,,,,,,,,,
926,蔡其昌,109年立法委員選舉,第一次賸餘,1090625,當選後與其公務有關之費用支出,統一速達股份有限公司,26206153,0.00,10335.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
927,蔡其昌,109年立法委員選舉,第一次賸餘,1090625,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,250.00,,,,餐飲支出,金錢,,,,,,,,,
928,蔡其昌,109年立法委員選舉,第一次賸餘,1090625,當選後與其公務有關之費用支出,廣虹國際有限公司,53309013,0.00,21000.00,,,,雜項購置或修繕費用,金錢,臺中市神岡區****,,,,,,,,
929,蔡其昌,109年立法委員選舉,第一次賸餘,1090625,當選後與其公務有關之費用支出,穎冠茶飲企業有限公司,54750351,0.00,60.00,,,,餐飲支出,金錢,,,,,,,,,
930,蔡其昌,109年立法委員選舉,第一次賸餘,1090625,當選後與其公務有關之費用支出,統一超商,70766610,0.00,125.00,,,,餐飲支出,金錢,,,,,,,,,
931,蔡其昌,109年立法委員選舉,第一次賸餘,1090625,當選後與其公務有關之費用支出,葉進添,L10*******,0.00,10000.00,,,,工資或薪津,金錢,臺中市外埔區****,,,,,,,,
932,蔡其昌,109年立法委員選舉,第一次賸餘,1090626,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,855.00,,,,油資,金錢,,,,,,,,,
933,蔡其昌,109年立法委員選舉,第一次賸餘,1090626,當選後與其公務有關之費用支出,蔡克斯,P12*******,0.00,1890.00,,,,播送、傳送或刊登宣傳廣告支出,金錢,臺中市西屯區****,,,,,,,,
934,蔡其昌,109年立法委員選舉,第一次賸餘,1090628,當選後與其公務有關之費用支出,大安區福德社區長壽俱樂部,,0.00,1000.00,,,,為民服務費用,金錢,,0921*****,,,,,,,
935,蔡其昌,109年立法委員選舉,第一次賸餘,1090628,當選後與其公務有關之費用支出,台大沙鹿營業處,15683376,0.00,802.00,,,,油資,金錢,,,,,,,,,
936,蔡其昌,109年立法委員選舉,第一次賸餘,1090629,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,32.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
937,蔡其昌,109年立法委員選舉,第一次賸餘,1090629,當選後與其公務有關之費用支出,上雅水果行,19846366,0.00,534.00,,,,餐飲支出,金錢,,,,,,,,,
938,蔡其昌,109年立法委員選舉,第一次賸餘,1090629,當選後與其公務有關之費用支出,鴻巧傳小吃店,26974920,0.00,700.00,,,,餐飲支出,金錢,,,,,,,,,
939,蔡其昌,109年立法委員選舉,第一次賸餘,1090630,當選後與其公務有關之費用支出,計程車,,0.00,175.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
940,蔡其昌,109年立法委員選舉,第一次賸餘,1090630,當選後與其公務有關之費用支出,任家擀麵,,0.00,550.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
941,蔡其昌,109年立法委員選舉,第一次賸餘,1090630,當選後與其公務有關之費用支出,青島排骨小吃店,18104528,0.00,765.00,,,,餐飲支出,金錢,,,,,,,,,
942,蔡其昌,109年立法委員選舉,第一次賸餘,1090630,當選後與其公務有關之費用支出,歐立食品股份有限公司,22102121,0.00,231.00,,,,餐飲支出,金錢,,,,,,,,,
943,蔡其昌,109年立法委員選舉,第一次賸餘,1090630,當選後與其公務有關之費用支出,阿香港味燒臘店,25389909,0.00,520.00,,,,餐飲支出,金錢,,,,,,,,,
944,蔡其昌,109年立法委員選舉,第一次賸餘,1090630,當選後與其公務有關之費用支出,一之軒,31913641,0.00,220.00,,,,餐飲支出,金錢,,,,,,,,,
945,蔡其昌,109年立法委員選舉,第一次賸餘,1090630,當選後與其公務有關之費用支出,圖夏次企業社,42363221,0.00,400.00,,,,餐飲支出,金錢,,,,,,,,,
946,蔡其昌,109年立法委員選舉,第一次賸餘,1090630,當選後與其公務有關之費用支出,50嵐綠茶連鎖專賣店,48979505,0.00,30.00,,,,餐飲支出,金錢,,,,,,,,,
947,蔡其昌,109年立法委員選舉,第一次賸餘,1090630,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,1141.00,,,,電信費用,金錢,,,,,,,,,
948,蔡其昌,109年立法委員選舉,第一次賸餘,1090630,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,634.00,,,,餐飲支出,金錢,,,,,,,,,
949,蔡其昌,109年立法委員選舉,第一次賸餘,1090630,當選後與其公務有關之費用支出,必勝客,54171331,0.00,1987.00,,,,餐飲支出,金錢,,,,,,,,,
950,蔡其昌,109年立法委員選舉,第一次賸餘,1090630,當選後與其公務有關之費用支出,昇宏花藝圃,76639839,0.00,2100.00,,,,為民服務費用,金錢,,,,,,,,,
951,蔡其昌,109年立法委員選舉,第一次賸餘,1090630,當選後與其公務有關之費用支出,金北鑫有限公司,84906113,0.00,10000.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
